Province,Listprice,date added,locality,postal_code,year_built,taxes,basement,Lot_size,Beds,Baths,Area,MonthyrAdded,PricePerSqft,Age 
Saskatchewan,255000,04-May-18,Carnduff,S0C 0S0,1963,,,0.138 Ac,4,2,1194,May-18,213.5678392,55
Saskatchewan,359000,03-Oct-18,RM of Baildon No 131,S6H 4N8,1960,,Walls: Preserved Wood,2.78 Ac,3,1,1140,Oct-18,314.9122807,58
Saskatchewan,159900,20-Jun-18,Macklin,S0L 2C0,1966,,,0.177 Ac,5,2,1296,Jun-18,123.3796296,52
Saskatchewan,258000,08-Sep-18,Regina,S4S 7A5,1983,,Walls: Concrete,,3,2,1308,Sep-18,197.2477064,35
Saskatchewan,189900,16-Sep-18,RM of Rosthern No 403,S0K 3R0,1950,,"Part Walls: Block, Concrete",10 Ac,3,1,1120,Sep-18,169.5535714,68
Saskatchewan,589900,24-Jun-18,Regina,S4W 0A6,2011,,Walls: Icf Block,0.132 Ac,4,3,1965,Jun-18,300.2035623,7
Saskatchewan,279000,24-Jul-18,Unity,S0K 4L0,1975,,,0.241 Ac,4,2,1403,Jul-18,198.8595866,43
Saskatchewan,314900,02-Oct-18,Martensville,S0K 2T1,2015,,,0.077 Ac,3,3,1210,Oct-18,260.2479339,3
Saskatchewan,110000,18-Nov-18,Windthorst,S0G 5G0,1974,,,0.193 Ac,2,1,988,Nov-18,111.3360324,44
Saskatchewan,319900,07-Nov-18,Prince Albert,S6V 8E8,2003,"3,287 CAD (2018)",Full,0.133 Ac,3,3,1136,Nov-18,281.6021127,15
Saskatchewan,139900,07-Nov-18,Prince Albert,S6V 0R9,1986,"2,055 CAD (2018)",,,2,2,1066,Nov-18,131.2382739,32
Saskatchewan,149000,18-Apr-18,Wadena,S0A 4J0,1965,,,0.138 Ac,3,2,1188,Apr-18,125.4208754,53
Saskatchewan,33000,28-Sep-18,Saskatoon,S7N 1Y1,1978,,,,3,1,900,Sep-18,36.66666667,40
Saskatchewan,239900,24-Aug-18,Saskatoon,S7H 1L4,1924,,,0.103 Ac,4,1,780,Aug-18,307.5641026,94
Saskatchewan,385000,07-Nov-18,Prince Albert,S6X 1C4,2002,"4,206 CAD (2017)",Full,0.142 Ac,4,3,1334,Nov-18,288.6056972,16
Saskatchewan,184500,17-Oct-18,Carnduff,S0C 0S0,1976,,,0.562 Ac,4,2,1040,Oct-18,177.4038462,42
Saskatchewan,525000,01-Nov-18,Unity,S0K 4L0,1925,,,0.321 Ac,4,2,2259,Nov-18,232.4037185,93
Saskatchewan,74500,03-Oct-18,Gainsborough,S0C 0Z0,1990,,,0.207 Ac,1,1,800,Oct-18,93.125,28
Saskatchewan,284900,24-Aug-18,Saskatoon,S7L 2W6,1958,,,0.118 Ac,3,2,902,Aug-18,315.8536585,60
Saskatchewan,242900,25-Oct-18,Carnduff,S0C 0S0,1952,,,0.264 Ac,5,3,1677,Oct-18,144.8419797,66
Saskatchewan,227000,08-Feb-18,RM of Clayton no 333,S0A 2V0,1980,,Walls: Block,20 Ac,3,1,1380,Feb-18,164.4927536,38
Saskatchewan,439900,23-Oct-18,Regina,S4V 2Z6,2014,,Walls: Concrete,0.113 Ac,4,4,1460,Oct-18,301.3013699,4
Saskatchewan,149900,20-Nov-18,Prince Albert,S6V 0X8,1930,"1,973 CAD (2018)",,0.116 Ac,4,2,977,Nov-18,153.4288639,88
Saskatchewan,409900,10-May-18,Moose Jaw,S6J 0E6,2010,,,0.187 Ac,5,3,1353,May-18,302.9563932,8
Saskatchewan,193900,16-Jun-18,Yorkton,S3N 1G6,1923,"2,227 CAD (2017)",Walls: Concrete,,5,2,1515,Jun-18,127.9867987,95
Saskatchewan,169900,07-Nov-18,Prince Albert,S6V 3Z9,2012,,,,2,2,831,Nov-18,204.4524669,6
Saskatchewan,199000,10-May-18,Carnduff,S0C 0S0,1976,,,0.174 Ac,2,2,1112,May-18,178.9568345,42
Saskatchewan,497000,09-Jun-18,Kenosee Lake,S0C 2S0,1983,,,0.23 Ac,4,3,1770,Jun-18,280.7909605,35
Saskatchewan,379900,07-Nov-18,RM of Buckland No 491,S6V 5R3,2018,"1,705 CAD (2017)",,1.1 Ac,4,3,2110,Nov-18,180.0473934,0
Saskatchewan,388900,15-Jul-18,Regina,S4W 0P8,2017,,Walls: Concrete,0.074 Ac,3,3,1501,Jul-18,259.0939374,1
Saskatchewan,410000,20-May-18,Carnduff,S0C 0S0,1993,,,2.984 Ac,5,4,1998,May-18,205.2052052,25
Saskatchewan,254900,08-Aug-18,Yorkton,S3N 4C6,1965,,,0.165 Ac,4,1,1028,Aug-18,247.9571984,53
Saskatchewan,219900,28-Aug-18,RM of Eye Hill No 382,S0L 2C0,1918,,Walls: Concrete,6.55 Ac,3,2,1432,Aug-18,153.5614525,100
Saskatchewan,84500,01-Sep-18,Wilkie,S0K 4W0,1942,,,0.138 Ac,2,1,816,Sep-18,103.5539216,76
Saskatchewan,284900,14-Oct-18,Martensville,S0K 2T1,2015,,,0.082 Ac,3,3,1353,Oct-18,210.5691057,3
Saskatchewan,229900,01-Sep-18,Cupar,S0G 0Y0,1980,,,0.23 Ac,4,4,1952,Sep-18,117.7766393,38
Saskatchewan,239900,09-Jun-18,Rosthern,S0K 3R0,1962,,,0.294 Ac,5,2,1104,Jun-18,217.3007246,56
Saskatchewan,119900,18-Aug-18,Saskatoon,S7K 1G9,1946,,,0.128 Ac,4,2,1080,Aug-18,111.0185185,72
Saskatchewan,337600,16-Aug-18,Regina,S4Y 0E7,2017,,Walls: Concrete,0.069 Ac,3,3,1407,Aug-18,239.9431414,1
Saskatchewan,138600,07-Oct-18,Carnduff,S0C 0S0,1912,,,0.224 Ac,2,1,744,Oct-18,186.2903226,106
Saskatchewan,297000,20-May-18,RM of Eye Hill No 382,S0L 2C0,1925,,Walls: Preserved Wood,0.25 Ac,4,2,2086,May-18,142.3777565,93
Saskatchewan,250000,14-Nov-18,Corman Park,S0K 2L0,1974,,Full Finished,0.207 Ac,3,2,1064,Nov-18,234.962406,44
Saskatchewan,419900,04-Oct-18,Saskatoon,S7N 4N6,2000,,,0.114 Ac,3,3,1300,Oct-18,323,18
Saskatchewan,219000,16-Aug-18,Saskatoon,S7R 0K3,2012,,Full,,3,2,1254,Aug-18,174.6411483,6
Saskatchewan,149000,15-Jul-18,Luseland,S0L 2A0,1960,,,0.231 Ac,4,2,960,Jul-18,155.2083333,58
Saskatchewan,620000,04-May-18,Lac des Isles,S0M 1A0,2009,,Crawl Walls: Preserved Wood,1.68 Ac,3,1,1256,May-18,493.6305732,9
Saskatchewan,313800,21-Sep-18,Regina,S4W 0R6,2017,,Walls: Concrete,,3,3,1318,Sep-18,238.0880121,1
Saskatchewan,179000,05-Sep-18,Lac des Isles,S0M 1A0,2011,,,0.14 Ac,2,1,588,Sep-18,304.4217687,7
Saskatchewan,795000,25-May-18,RM of Cupar No 218,S0G 0Y0,1997,,Walls: Concrete,10.47 Ac,6,4,3136,May-18,253.5076531,21
Saskatchewan,1688000,08-Sep-18,Saskatoon,S7J 3T3,1981,,Walls: Concrete,0.234 Ac,4,4,3425,Sep-18,492.8467153,37
Saskatchewan,944000,30-Oct-18,RM of Vanscoy No 345,S7K 1N2,2015,,Crawl,5.04 Ac,3,3,3340,Oct-18,282.6347305,3
Saskatchewan,149900,29-Nov-18,Moose Jaw,S6H 2A9,1910,,,0.095 Ac,3,1,684,Nov-18,219.1520468,108
Saskatchewan,269900,29-Nov-18,Saskatoon,S7L 3P7,1960,,,0.121 Ac,4,2,920,Nov-18,293.3695652,58
Saskatchewan,325100,29-Nov-18,Regina,S4W 0R6,2018,,Walls: Concrete,,3,3,1298,Nov-18,250.4622496,0
Saskatchewan,439500,28-Nov-18,Saskatoon,S7J 1K2,1958,,,0.152 Ac,4,3,1530,Nov-18,287.254902,60
Saskatchewan,146500,28-Nov-18,Nipawin,S0E 1E0,1965,,,0.202 Ac,3,1,960,Nov-18,152.6041667,53
Saskatchewan,219900,08-Sep-18,Candle Lake,S0J 3E0,2010,"2,086 CAD (2018)",Crawl Walls: Icf Block,,3,1,1092,Sep-18,201.3736264,8
Saskatchewan,258500,26-Aug-18,Pierceland,S0M 2K0,2009,,Walls: Concrete,0.28 Ac,5,3,1140,Aug-18,226.754386,9
Saskatchewan,319900,03-Oct-18,Saskatoon,S7M 2P8,2007,,,0.075 Ac,3,4,1350,Oct-18,236.962963,11
Saskatchewan,299000,26-Nov-18,Shaunavon,S0N 2M0,1975,,,0.139 Ac,4,3,1,Nov-18,299000,43
Saskatchewan,399600,29-Nov-18,Outlook,S0L 2N0,2016,"4,400 CAD (2018)",Full Unfinished,0.371 Ac,3,2,1724,Nov-18,231.7865429,2
Saskatchewan,229900,30-Sep-18,Regina,S4P 0B8,2006,,Walls: Concrete,,4,2,1062,Sep-18,216.4783427,12
Saskatchewan,139000,25-Oct-18,RM of Sherwood No 159,S4P 3W8,1976,719 CAD (2018),Full,,3,1,1152,Oct-18,120.6597222,42
Saskatchewan,158000,11-Jul-18,Wilkie,S0K 4W0,1926,,,0.138 Ac,3,2,1632,Jul-18,96.81372549,92
Saskatchewan,199900,19-Jul-18,Regina,S4P 3N6,1973,"2,503 CAD (2018)",,,1,1,1033,Jul-18,193.5140368,45
Saskatchewan,674900,29-Nov-18,Warman,S0K 4S2,2018,,,0.182 Ac,6,3,1604,Nov-18,420.7605985,0
Saskatchewan,319900,28-Nov-18,La Ronge,S0J 1L0,2006,,,0.16 Ac,4,3,1133,Nov-18,282.3477493,12
Saskatchewan,259900,29-Nov-18,Regina,S4X 1S8,1978,,Walls: Concrete,0.101 Ac,3,1,872,Nov-18,298.0504587,40
Saskatchewan,299900,05-Jul-18,Fort Qu'Appelle,S0G 1S0,1977,,,0.24 Ac,5,3,1492,Jul-18,201.0053619,41
Saskatchewan,93000,28-Nov-18,Estevan,S4A 2J1,1982,,Walls: Indeterminable,,1,1,708,Nov-18,131.3559322,36
Saskatchewan,189900,28-Nov-18,RM of Battle River No 438,S0M 0E0,2018,854 CAD (2018),Full,10.1 Ac,3,1,1180,Nov-18,160.9322034,0
Saskatchewan,89900,29-Nov-18,Regina,S4T 2Y1,1953,,,0.072 Ac,4,2,1426,Nov-18,63.04347826,65
Saskatchewan,419900,29-Nov-18,Humboldt,S0K 2A0,2010,,,0.138 Ac,5,3,1516,Nov-18,276.9788918,8
Saskatchewan,239000,29-Nov-18,Moosomin,S0G 3N0,1968,,,0.184 Ac,3,2,1185,Nov-18,201.6877637,50
Saskatchewan,445900,28-Nov-18,Saskatoon,S7L 6C8,2015,,,0.107 Ac,3,3,1822,Nov-18,244.7310648,3
Saskatchewan,363500,29-Nov-18,Saskatoon,S7N 3S9,1986,,,0.138 Ac,3,2,1012,Nov-18,359.1897233,32
Saskatchewan,285000,29-Nov-18,Spiritwood,S0J 2M0,1994,,,0.215 Ac,5,3,1236,Nov-18,230.5825243,24
Saskatchewan,489900,29-Nov-18,Battleford,S0M 0E0,2006,,,0.161 Ac,5,3,1434,Nov-18,341.6317992,12
Saskatchewan,459900,29-Nov-18,Saskatoon,S7W 0Y2,2018,,Walls: Concrete,0.109 Ac,3,2,1426,Nov-18,322.5105189,0
Saskatchewan,549900,29-Nov-18,Saskatoon,S7H 1L5,2018,,Walls: Icf Block,0.072 Ac,3,3,1740,Nov-18,316.0344828,0
Saskatchewan,245000,29-Nov-18,Candle Lake,S0J 3E0,2009,"1,590 CAD (2018)",Crawl Walls: Icf Block,,3,3,1745,Nov-18,140.4011461,9
Saskatchewan,289900,29-Nov-18,Saskatoon,S7V 0J3,2014,,,0.072 Ac,4,4,1224,Nov-18,236.8464052,4
Saskatchewan,239900,29-Nov-18,Saskatoon,S7L 1C2,1927,,Walls: Concrete,0.126 Ac,3,1,1134,Nov-18,211.5520282,91
Saskatchewan,174000,29-Nov-18,Moose Jaw,S6K 0A7,2018,,,0.134 Ac,4,3,2040,Nov-18,85.29411765,0
Saskatchewan,169999,28-Nov-18,Swift Current,S9H 0W5,1920,,,0.132 Ac,2,1,864,Nov-18,196.7581019,98
Saskatchewan,299900,29-Nov-18,Big River,S0J 0E0,1970,,,153.51 Ac,5,1,1344,Nov-18,223.139881,48
Saskatchewan,124900,28-Nov-18,North Battleford,S9A 3H9,1978,,,0.152 Ac,3,1,840,Nov-18,148.6904762,40
Saskatchewan,180000,08-Aug-18,Carnduff,S0C 0S0,1963,,,0.224 Ac,3,1,1160,Aug-18,155.1724138,55
Newfoundland and Labrador,139000,02-Dec-17,St. John's,A1C 2B2,2018,,,,1,1,535,Dec-17,259.8130841,0
Newfoundland and Labrador,339900,23-Aug-18,Paradise,A1L2T9,2015,"2,950 CAD (2017)",,,2,2,1330,Aug-18,255.5639098,3
Newfoundland and Labrador,299900,24-Sep-18,Paradise,A1L 2J9,2002,"2,242 CAD (2018)",Full,,5,2,2060,Sep-18,145.5825243,16
Newfoundland and Labrador,169900,07-Jul-18,St. John's,A1S 1C2,2018,"1,591 CAD (2014)",,0.083 Ac,2,1,824,Jul-18,206.1893204,0
Newfoundland and Labrador,349900,08-Nov-18,Mount Pearl,A1N 0C2,2010,"2,840 CAD (2018)",Full,,3,2,2386,Nov-18,146.6471081,8
Newfoundland and Labrador,149900,16-Jul-18,Grand Bank,A0E 1W0,1951,"1,354.2 CAD (2018)",Full,0.32 Ac,3,1,2433,Jul-18,61.61117961,67
Newfoundland and Labrador,257900,01-Jul-18,Paradise,A1L0Y1,2018,"1,741 CAD (2018)",Full,0.059 Ac,3,2,2050,Jul-18,125.804878,0
Newfoundland and Labrador,479900,13-Sep-18,Conception Bay South,A1W 0C6,2014,,,,4,3.5,2992,Sep-18,160.394385,4
Newfoundland and Labrador,167000,02-Nov-18,Conception Bay,A0A 4G0,1968,"1,478.87 CAD (2018)",,,3,2.5,2400,Nov-18,69.58333333,50
Newfoundland and Labrador,399900,30-Apr-18,St. John's,A1H 0N3,2018,,Full,0.116 Ac,2,1,2700,Apr-18,148.1111111,0
Newfoundland and Labrador,419900,08-Nov-18,Holyrood,A0A 2R0,2014,,,,3,2,3630,Nov-18,115.6749311,4
Newfoundland and Labrador,369900,01-Oct-18,St. John's,A1E 2C5,2013,"2,886 CAD (2018)",,,2,2,1004,Oct-18,368.4262948,5
Newfoundland and Labrador,599900,24-Sep-18,Portugal Cove - St. Philip's,A1M 3N3,1975,"2,291 CAD (2018)",Full,6 Ac,4,2,2783,Sep-18,215.5587496,43
Newfoundland and Labrador,158900,13-Sep-18,Mount Pearl,A1N 1A4,1950,706 CAD (2018),,,2,1,930,Sep-18,170.8602151,68
Newfoundland and Labrador,299900,24-Sep-18,Paradise,A1L 2J9,2004,"2,253 CAD (2018)",Full,,4,2,2000,Sep-18,149.95,14
Newfoundland and Labrador,249900,25-Sep-18,St. John's,A1A 0E2,1973,"1,886 CAD (2018)",Full,,2,2,2016,Sep-18,123.9583333,45
Newfoundland and Labrador,114900,16-Nov-17,Greater Renews - Cappahayden,A0A 4B0,2005,180 CAD (2018),,,2,1,800,Nov-17,143.625,13
Newfoundland and Labrador,299999,04-Oct-18,St. John's,A1A 2W2,1969,"2,185 CAD (2018)",,,7,2.5,3300,Oct-18,90.90878788,49
Newfoundland and Labrador,239900,24-Sep-18,St. John's,A1C 1K7,2005,,,,3,1,930,Sep-18,257.9569892,13
Newfoundland and Labrador,299900,31-Oct-18,St. John's,A1E 1X5,2006,"2,400 CAD (2018)",Full,,3,2,1900,Oct-18,157.8421053,12
Newfoundland and Labrador,529000,30-Jun-18,St. John's,A1H 0A4,2009,"3,996 CAD (2018)",,,5,3.5,4120,Jun-18,128.3980583,9
Newfoundland and Labrador,369900,12-Jun-17,Bay Roberts,A0A 1G0,2014,,Walkout,0.45 Ac,4,3,2760,Jun-17,134.0217391,4
Newfoundland and Labrador,499500,19-Sep-18,St. John's,A1E 6A9,2012,"4,240 CAD (2018)",,,5,3.5,3010,Sep-18,165.9468439,6
Newfoundland and Labrador,319000,23-Sep-18,Paradise,A1L 3V1,1990,"1,860 CAD (2018)",,,4,2.5,2440,Sep-18,130.7377049,28
Newfoundland and Labrador,115000,06-Aug-18,Harbour Grace,A0A 2M0,1973,"1,067 CAD (2018)",,,2,1,1728,Aug-18,66.55092593,45
Newfoundland and Labrador,334000,07-Oct-18,Holyrood,A0A 2R0,2015,,,,4,2,2667,Oct-18,125.2343457,3
Newfoundland and Labrador,309900,15-Sep-18,Conception Bay South,A1W 0C6,2018,,,,3,2.5,2109,Sep-18,146.9416785,0
Newfoundland and Labrador,345000,04-Sep-18,St. John's,A1A 0B9,2007,"3,685 CAD (2018)",Full,0.115 Ac,4,3,2115,Sep-18,163.1205674,11
Newfoundland and Labrador,449900,17-Jul-18,Paradise,A1L 4C4,2015,"3,268.48 CAD (2018)",Full,0.21 Ac,3,2,2965,Jul-18,151.7369309,3
Newfoundland and Labrador,795000,06-Nov-18,Mount Pearl,A1N 0C7,2013,,Full,0.274 Ac,5,3,4200,Nov-18,189.2857143,5
Newfoundland and Labrador,279000,06-Oct-18,Carbonear,A1Y1A6,1991,,Walkout Fully Develpoped,0.255 Ac,3,2,2240,Oct-18,124.5535714,27
Newfoundland and Labrador,349900,24-Sep-18,St. John's,A1G 1T7,1997,"2,296 CAD (2018)",Full,,3,3,2340,Sep-18,149.5299145,21
Newfoundland and Labrador,329900,24-Sep-18,St. John's,A1A 4W8,2011,"2,184 CAD (2018)",,,2,2,1160,Sep-18,284.3965517,7
Newfoundland and Labrador,324500,03-Sep-18,Carbonear,A1Y1A6,2011,,Full,0.39 Ac,5,1,2980,Sep-18,108.8926174,7
Newfoundland and Labrador,599000,20-Aug-18,Greater Colinet,A0B 1G0,2006,,,,3,2,383,Aug-18,1563.968668,12
Newfoundland and Labrador,199900,24-Nov-18,Paradise,A1L 4H7,2018,,,,1,1,1088,Nov-18,183.7316176,0
Newfoundland and Labrador,550000,08-Nov-18,St. John's,A1S 1N7,2015,,,,3,2.5,3000,Nov-18,183.3333333,3
Newfoundland and Labrador,339900,27-Aug-18,Bay Roberts,A0A 1G0,2012,"1,375 CAD (2017)",,,3,3,2800,Aug-18,121.3928571,6
Newfoundland and Labrador,439900,08-Sep-18,St. John's,A1A 0A4,2012,"2,600 CAD (2017)",,,4,3,2301,Sep-18,191.1777488,6
Newfoundland and Labrador,259900,01-Aug-18,St. John's,A1G 1G4,1974,"1,910 CAD (2018)",,,4,1.5,1824,Aug-18,142.4890351,44
Newfoundland and Labrador,479900,09-Jul-18,Clarke's Beach,A0A 1W0,2013,,Full Fully Developed,,5,3,4000,Jul-18,119.975,5
Newfoundland and Labrador,579900,12-Feb-18,St. John's,A1H 1A5,2018,,Full,0.138 Ac,3,2,2880,Feb-18,201.3541667,0
Newfoundland and Labrador,329900,15-Sep-18,Conception Bay South,A1W 0C6,2018,,,,3,2.5,2160,Sep-18,152.7314815,0
Newfoundland and Labrador,229900,24-Sep-18,St. John's,A1C 1W2,2006,"1,500 CAD (2018)",Crawl,,1,1,1000,Sep-18,229.9,12
Newfoundland and Labrador,184900,04-Nov-18,St. John's,A1E 2J4,1970,"1,932 CAD (2018)",Full,0.046 Ac,3,1,1470,Nov-18,125.7823129,48
Newfoundland and Labrador,599900,12-Feb-18,St. John's,A1H 1A5,2018,,Walkout,0.138 Ac,3,2,3450,Feb-18,173.884058,0
Newfoundland and Labrador,349000,17-Sep-18,St. John's,A1B 0N9,2014,,Full,0.11 Ac,3,3,2330,Sep-18,149.7854077,4
Newfoundland and Labrador,349900,28-Aug-18,St. John's,A1A 3N2,1974,,Full,0.169 Ac,4,2,3000,Aug-18,116.6333333,44
Alberta,299900,29-Aug-18,Lethbridge,T1K 7B2,1996,,Full,0.104 Ac,3,3,1725,Aug-18,173.8550725,22
Alberta,30000,28-Sep-18,Rycroft,T0H 3A0,1999,"1,182.23 CAD (2017)",,0.138 Ac,,,400,Sep-18,75,19
Alberta,649800,24-Dec-17,Medicine Hat,T1C 0G1,2015,,Full,0.15 Ac,4,4,780.8249027,Dec-17,832.1968187,3
Alberta,177500,15-Nov-18,Calgary,T3E 7N9,2003,"1,200 CAD (2016)",,,1,1,445,Nov-18,398.8764045,15
Alberta,399900,16-Nov-18,Grande Prairie,T8V 2Z8,2016,"4,765 CAD (2018)","Full Full, Fully Developed",,4,3.5,1431,Nov-18,279.4549266,2
Alberta,260000,09-Jun-18,Rycroft,T0H 3A0,2007,,,0.151 Ac,5,2,1339,Jun-18,194.1747573,11
Alberta,395000,12-Sep-18,Fort McMurray,T9K 1S1,1982,"2,104 CAD (2018)",Full,0.096 Ac,3,2,906,Sep-18,435.98234,36
Alberta,290000,24-Oct-18,Spirit River,T0H 3A0,1952,"2,000 CAD (2018)","Full Full, Fully Developed",17.72 Ac,3,1,1508,Oct-18,192.3076923,66
Alberta,319900,30-May-18,Sunbreaker Cove,T0C 0J0,1980,,"Fully Finished, Walkout",0.239 Ac,3,2,780.8249027,May-18,409.6949251,38
Alberta,774900,28-May-18,Md Of Bonnyville,T0A 0B0,2006,"4,107 CAD (2017)",,4.87 Ac,5,4,4951,May-18,156.5138356,12
Alberta,539900,15-Aug-18,Calgary,T2Z2Z6,1997,"3,296 CAD (2018)",,,3,2,2180,Aug-18,247.6605505,21
Alberta,380000,29-Oct-18,Wembley,T0H 3S0,2007,"3,010 CAD (2018)","Full Full, Suite",,4,2,1233,Oct-18,308.1914031,11
Alberta,230000,29-Oct-18,Lethbridge,T1H 0R6,2018,"2,435 CAD (2018)",,0.133 Ac,,,780.8249027,Oct-18,294.5602775,0
Alberta,349900,20-Jul-18,High River,T1V 1X4,2001,"2,902 CAD (2017)",Full,,2,1,1439,Jul-18,243.1549687,17
Alberta,475900,12-Nov-18,Lethbridge,T1K 5W7,2018,,Concrete,0.135 Ac,4,3,2546,Nov-18,186.9206599,0
Alberta,499900,10-Sep-18,Edmonton,T5Z2Z8,1991,"4,024.6 CAD (2017)",Full,0.142 Ac,5,4,2500,Sep-18,199.96,27
Alberta,489000,09-Apr-18,Sylvan Lake,T0C 0J0,1985,"2,229 CAD (2017)",Full Fully Finished,,3,2,1057,Apr-18,462.6300851,33
Alberta,569900,24-Aug-18,Lethbridge,T1K 5E4,1984,,"Concrete Block, Fully Finished",0.175 Ac,6,4,780.8249027,Aug-18,729.8691397,34
Alberta,164900,29-Sep-18,Edmonton,T5E 2V7,1971,"1,316 CAD (2018)",Full,,3,1,865,Sep-18,190.6358382,47
Alberta,229900,03-Jun-18,Medicine Hat,T1A 8V3,2005,"1,909.14 CAD (2017)",,,2,1.5,780.8249027,Jun-18,294.4322078,13
Alberta,319900,04-Oct-18,Lethbridge,T1K 6P4,1998,,Walkout,0.122 Ac,5,3,1305,Oct-18,245.1340996,20
Alberta,349900,26-Jan-18,Taber,T1G 0C1,2013,,Walkout,0.122 Ac,5,3,1853,Jan-18,188.8289261,5
Alberta,550000,15-Oct-18,Peace River,T8S 1S4,2014,"5,807 CAD (2018)","Full Full, Fully Developed",,4,3,1622,Oct-18,339.0875462,4
Alberta,399900,15-Oct-18,Sunbreaker Cove,T0C 0J0,1969,"1,400 CAD (2018)",Part,,3,1,1022,Oct-18,391.2915851,49
Alberta,215000,16-Nov-18,Grande Prairie,T8V 2X4,1958,,,0.138 Ac,3,1.5,1312,Nov-18,163.8719512,60
Alberta,309900,14-Apr-18,Cold Lake,T9M 1V5,2002,"3,011 CAD (2015)",Full,,4,2,1022,Apr-18,303.2289628,16
Alberta,699900,15-Sep-18,Edmonton,T6C 0W9,2017,"4,169.69 CAD (2017)",Full,0.1 Ac,3,2,2114,Sep-18,331.0785241,1
Alberta,261000,03-Sep-18,Lethbridge,T1H 5T9,2003,"2,672 CAD (2018)",Full,,2,2,989,Sep-18,263.9029323,15
Alberta,240000,13-Jul-18,Spirit River,T0H 3G0,1988,"3,761.11 CAD (2018)","Full Full, Fully Developed",,4,2.5,1240,Jul-18,193.5483871,30
Alberta,669900,19-Oct-18,Fort McMurray,T9K 1B8,1978,"2,901 CAD (2018)",Full,0.183 Ac,5,4,2056,Oct-18,325.8268482,40
Alberta,659900,15-Aug-18,Fort McMurray,T9K 0S4,2009,"3,122 CAD (2018)",Walkout,0.103 Ac,4,3,1266,Aug-18,521.2480253,9
Alberta,779000,29-Jun-18,Brooks,T1R 1M1,2011,,Fully Finished,0.139 Ac,5,3,4776,Jun-18,163.1072027,7
Alberta,139900,06-Aug-18,Valleyview,T0H 3N0,1952,540 CAD (2016),"Full Full, Undeveloped",,2,1,696,Aug-18,201.0057471,66
Alberta,305000,05-Nov-18,Calgary,T3P 0R8,2016,,,0.035 Ac,2,2,1246,Nov-18,244.7833066,2
Alberta,997900,18-Nov-18,Calgary,T3R 0R7,2015,"4,555 CAD (2018)",Walkout,0.095 Ac,5,3,2751,Nov-18,362.7408215,3
Alberta,175000,11-Sep-18,Grande Prairie,T8V7S1,2004,,"Full Full, Fully Developed",0.072 Ac,3,2,635,Sep-18,275.5905512,14
Alberta,439900,28-Aug-18,Lethbridge,T1K 8E5,2018,,"Concrete, Full Basement, Fully Finished",0.111 Ac,5,3,780.8249027,Aug-18,563.3785481,0
Alberta,197900,29-Oct-18,Grande Prairie,T8X 0A1,2008,"2,358 CAD (2018)",,,2,2,973,Oct-18,203.3915725,10
Alberta,100000,07-Jun-17,Eaglesham,T0H  1H0,2018,,"Full Full, Partially Developed",0.224 Ac,2,1,1077,Jun-17,92.85051068,0
Alberta,289900,24-May-18,Palliser,T0C 0R0,1986,"1,600 CAD (2018)",Full,11.96 Ac,3,2,1396,May-18,207.6647564,32
Alberta,260000,05-Oct-18,Rycroft,T0H 3A0,1998,,,0.164 Ac,5,3,1204,Oct-18,215.9468439,20
Alberta,264900,11-Nov-18,Edmonton,T6V 0B6,2008,"2,110.9 CAD (2018)",Part Fully Finished,,4,3,1400,Nov-18,189.2142857,10
Alberta,779900,05-Nov-18,Fort McMurray,T9H 5R4,2005,"3,337 CAD (2018)",Full Exceptional Quality,0.163 Ac,4,3,2019,Nov-18,386.2803368,13
Alberta,229900,08-Sep-18,Coalhurst,T0L 0V2,2016,"2,311.49 CAD (2018)","Concrete, Full Basement, Fully Finished",,4,3.5,780.8249027,Sep-18,294.4322078,2
Alberta,29750,27-May-18,Medicine Hat,T1B 1J3,1974,287 CAD (2017),,,2,1,924,May-18,32.1969697,44
British Columbia,2090000,01-Oct-18,Victoria,V8S 3Y9,2014,,Full,0.187 Ac,6,3,4920,Oct-18,424.796748,4
British Columbia,184900,04-Jun-18,Clinton,V0K1K0,2018,"1,130 CAD (2018)",,,2,1,780.8249027,Jun-18,236.8008491,0
British Columbia,1495000,23-Apr-18,Swan Lake West,V1H 1P8,2008,"2,425 CAD (2016)",Walkout,12.86 Ac,4,4,3580,Apr-18,417.5977654,10
British Columbia,134900,09-May-18,Parksville,V9P 2E3,2002,,Slab,,1,1,505,May-18,267.1287129,16
British Columbia,599900,09-Jul-18,Salmon Arm,V1E 1Y6,1976,,Full,9.79 Ac,3,2,2313,Jul-18,259.3601383,42
British Columbia,1795000,24-Aug-16,Nanoose Bay,V9P 9J8,2002,,Crawl,0.49 Ac,3,3,3686,Aug-16,486.9777537,16
British Columbia,6100000,15-Mar-18,Nanoose Bay,V9P 9H1,2012,"11,952.07 CAD (2017)",,1.2 Ac,3,6,6202,Mar-18,983.5536924,6
British Columbia,699000,24-Jul-18,Gibsons,V0N 1V9,1948,"3,039.76 CAD (2016)",Part,"9,000 Ac",3,1,1150,Jul-18,607.826087,70
British Columbia,549900,09-Aug-18,Chemainus,V0R 1K3,2005,,,0.155 Ac,3,2,2066,Aug-18,266.1665053,13
British Columbia,845000,13-Nov-18,West Kelowna,V1Z 2V9,2003,"4,324 CAD (2018)",Crawl,0.22 Ac,6,4,3192,Nov-18,264.7243108,15
